Wall time,Step,Value
1551983016.0277915,250,0.0
1551983016.8203743,255,0.0
1551983017.74285,258,0.0
1551983017.8968995,259,0.0
1551983018.1963794,260,0.0
1551983018.3607826,261,0.0
1551983019.938024,263,0.0
1551983021.2910435,267,0.0
1551983022.289534,269,0.0
1551983023.180483,271,0.0
1551983024.5103562,273,0.0
1551983026.1753037,278,0.0
1551983027.6686256,280,0.0
1551983029.2457728,284,0.0
1551983031.4148831,289,2.0
1551983032.50371,291,2.0
1551983033.2340305,292,3.0
1551983034.6571438,295,4.0
1551983035.6826756,297,3.0
1551983036.6104336,298,2.0
1551983037.0266998,299,2.0
1551983038.87822,301,3.0
1551983039.1275,302,2.0
1551983039.8988445,303,2.0
1551983042.4449916,307,2.0
1551983042.633378,308,2.0
1551983044.0757468,310,2.0
1551983045.394413,313,2.0
1551983047.6380365,317,1.0
1551983047.973768,318,1.0
1551983048.3231742,319,1.0
1551983049.2919958,320,1.0
1551983049.974929,322,0.0
1551983051.5974348,325,0.0
1551983051.7176092,326,0.0
1551983052.7962272,327,0.0
1551983054.7382157,330,0.0
1551983055.5404446,331,0.0
1551983057.2848315,333,0.0
1551983059.8947105,339,1.0
1551983061.4797626,341,1.0
1551983062.1890273,344,2.0
1551983062.285334,345,2.0
1551983062.8395238,347,3.0
1551983063.1412191,348,4.0
1551983064.3976676,353,3.0
1551983064.6880217,354,4.0
1551983065.13518,356,5.0
1551983065.560822,358,6.0
1551983065.7997353,359,7.0
1551983066.0400803,360,8.0
1551983066.8139803,363,10.0
1551983067.0171893,364,10.0
1551983067.7867222,367,10.0
1551983067.9911175,368,10.0
1551983068.5764587,370,10.0
1551983068.7883377,371,9.0
1551983069.2742512,373,9.0
1551983070.2516785,377,9.0
1551983070.3506372,378,8.0
1551983070.555188,379,8.0
1551983070.9835968,381,7.0
1551983071.2315493,382,7.0
1551983071.8429828,385,7.0
1551983071.9333382,386,6.0
1551983072.1390643,387,5.0
1551983072.243144,388,6.0
1551983072.6624131,390,7.0
1551983072.871792,391,8.0
1551983073.0792284,392,8.0
1551983073.280741,393,8.0
1551983075.4079754,402,10.0
1551983075.6509993,403,10.0
1551983076.0527184,405,10.0
1551983076.6854534,408,9.0
1551983078.2200139,415,7.0
1551983078.452572,416,6.0
1551983079.3306487,420,5.0
1551983079.5304756,421,5.0
1551983079.7698083,422,5.0
1551983080.093756,424,7.0
1551983080.4715145,426,7.0
1551983081.375232,430,8.0
1551983083.613408,439,8.0
1551983083.823584,440,7.0
1551983083.9216006,441,7.0
1551983084.2458086,442,6.0
1551983084.623648,444,5.0
1551983084.720317,445,4.0
1551983085.3508072,448,3.0
1551983086.0251596,451,5.0
1551983087.6558244,458,8.0
1551983087.9011614,459,8.0
1551983088.2106864,460,8.0
1551983088.501745,461,8.0
1551983088.9113781,463,8.0
1551983089.1330066,464,8.0
1551983089.2740235,465,8.0
1551983089.7534502,467,8.0
1551983089.9614167,468,9.0
1551983090.2444892,469,9.0
1551983090.6116824,471,8.0
1551983090.992245,473,7.0
1551983091.236987,474,7.0
1551983092.134954,478,8.0
1551983093.8264077,485,10.0
1551983094.5278487,488,8.0
1551983094.7376742,489,8.0
1551983095.1447406,491,7.0
1551983095.5870013,493,7.0
1551983096.2342126,496,8.0
1551983098.8765967,507,9.0
1551983099.3508034,510,7.0
1551983099.4519627,511,7.0
1551983099.7819726,512,7.0
1551983100.312722,514,6.0
1551983100.8081307,516,6.0
1551983101.0147321,517,6.0
1551983101.3195353,519,6.0
1551983102.447425,524,8.0
1551983102.6190522,525,7.0
1551983104.1198637,531,9.0
1551983104.5862613,533,8.0
1551983104.7909896,534,8.0
1551983105.0168319,535,9.0
1551983105.236999,536,9.0
1551983105.4915035,537,8.0
1551983105.6974452,538,8.0
1551983105.9036906,539,8.0
1551983106.1041026,540,8.0
1551983106.323826,541,8.0
1551983106.5361793,542,9.0
1551983106.965131,544,9.0
1551983107.7303507,547,9.0
1551983108.011703,548,9.0
1551983108.2626944,549,9.0
1551983108.594701,551,8.0
1551983109.3141403,555,7.0
1551983109.8021903,557,8.0
1551983110.274816,559,8.0
1551983111.035143,563,10.0
1551983111.3602405,564,9.0
1551983111.5621176,565,9.0
1551983111.9548085,567,8.0
1551983112.5516,569,7.0
1551983113.0468702,571,7.0
1551983113.6083157,573,6.0
1551983113.8110406,574,7.0
1551983114.5403385,577,8.0
1551983115.0231678,579,8.0
1551983115.2674582,580,8.0
1551983115.4723039,581,8.0
1551983115.711456,582,9.0
1551983116.0803685,583,9.0
1551983116.1666005,584,8.0
1551983116.5981557,586,8.0
1551983116.8419998,587,8.0
1551983117.8281226,592,8.0
1551983118.0375364,593,8.0
1551983118.571381,595,9.0
1551983118.8042133,596,8.0
1551983119.012018,597,8.0
1551983119.729948,600,8.0
1551983120.3647907,602,9.0
1551983120.806431,604,9.0
1551983121.336406,606,10.0
1551983122.0132825,608,10.0
1551983122.3525329,610,9.0
1551983122.5582852,611,9.0
1551983122.763932,612,9.0
1551983123.3640976,615,8.0
1551983124.4882026,619,8.0
1551983124.7290883,620,8.0
1551983125.2194045,622,8.0
1551983125.4230673,623,8.0
1551983125.898799,625,8.0
1551983126.8444169,629,8.0
1551983127.9470563,634,8.0
1551983129.5498242,641,6.0
1551983129.758908,642,6.0
1551983130.2142427,644,7.0
1551983130.4216344,645,7.0
1551983130.6741033,646,8.0
1551983130.8095198,647,8.0
1551983130.9801083,648,8.0
1551983131.2079895,649,9.0
1551983131.6671343,651,9.0
1551983131.8068929,652,8.0
1551983132.8263597,656,7.0
1551983133.1546023,657,7.0
1551983133.5349114,659,5.0
1551983133.8719084,661,4.0
1551983134.5484812,664,5.0
1551983134.9550545,666,5.0
1551983135.1626081,667,6.0
1551983135.370396,668,7.0
1551983136.1394458,671,9.0
1551983136.3779175,672,9.0
1551983136.5887628,673,10.0
1551983136.8205674,674,10.0
1551983136.917714,675,9.0
1551983137.3367667,677,8.0
1551983137.54565,678,8.0
1551983137.7475095,679,8.0
1551983138.1168091,681,7.0
1551983138.3254726,682,7.0
1551983138.52929,683,7.0
1551983138.7819765,684,7.0
1551983139.0323937,685,7.0
1551983139.2286336,686,8.0
1551983139.708901,688,8.0
1551983139.9097834,689,8.0
1551983140.586014,692,8.0
1551983141.3056986,696,7.0
1551983142.0943198,699,7.0
1551983142.3977966,700,7.0
1551983142.6038492,701,7.0
1551983143.2313004,703,9.0
1551983143.3331435,704,10.0
1551983143.5512123,705,9.0
1551983143.7895634,706,9.0
1551983144.452953,708,9.0
1551983144.663953,709,9.0
1551983144.9498322,710,9.0
1551983145.8990998,714,8.0
1551983146.7599146,718,6.0
1551983146.996989,719,6.0
1551983147.4637108,721,7.0
1551983147.742967,722,7.0
1551983147.881838,723,6.0
1551983147.9835114,724,5.0
1551983148.2258666,725,6.0
1551983148.4613822,726,7.0
1551983149.0088007,729,6.0
1551983149.282544,730,5.0
1551983151.01634,736,4.0
1551983151.3300867,738,5.0
1551983151.4681299,739,4.0
1551983151.5691285,740,4.0
1551983151.905001,741,5.0
1551983152.631358,743,6.0
1551983153.3599129,746,5.0
1551983153.8057854,747,5.0
1551983154.5611,750,7.0
1551983154.7132487,751,6.0
1551983154.95633,752,6.0
1551983155.4551373,754,6.0
1551983155.9133377,756,6.0
1551983156.5281975,759,6.0
1551983156.8264904,760,7.0
1551983157.3273764,762,6.0
1551983157.9161105,765,6.0
1551983158.0234451,766,6.0
1551983158.404659,767,6.0
1551983158.9606497,769,6.0
1551983159.1736643,770,6.0
1551983159.553892,771,7.0
1551983160.0187821,773,7.0
1551983160.1212053,774,6.0
1551983160.3320448,775,7.0
1551983161.347382,780,7.0
1551983162.0937295,784,8.0
1551983162.3558939,785,7.0
1551983162.7856655,787,7.0
1551983163.2312024,789,7.0
1551983163.5434713,791,7.0
1551983163.6813607,792,6.0
1551983163.776892,793,5.0
1551983164.0264368,794,6.0
1551983164.231318,795,7.0
1551983164.3199475,796,7.0
1551983164.7643428,798,6.0
1551983165.1869595,800,6.0
1551983165.6487193,802,6.0
1551983166.3222175,805,6.0
1551983166.886865,807,7.0
1551983167.0976183,808,7.0
1551983167.3048522,809,6.0
1551983168.455754,813,7.0
1551983168.8384833,815,5.0
1551983168.9502175,816,5.0
1551983169.4556196,818,6.0
1551983170.1706808,821,7.0
1551983170.5380561,823,6.0
1551983170.7959177,824,7.0
1551983171.0150352,825,8.0
1551983171.6348066,828,8.0
1551983172.2545393,831,8.0
1551983172.5457184,832,8.0
1551983173.0170844,834,9.0
1551983173.815114,836,9.0
1551983174.1903784,838,8.0
1551983175.2223873,843,9.0
1551983175.6336222,845,8.0
1551983175.8456798,846,8.0
1551983176.0590034,847,7.0
1551983176.1619136,848,8.0
1551983177.1189291,851,8.0
1551983178.2484102,857,8.0
1551983178.6744092,859,8.0
1551983178.8855808,860,7.0
1551983179.1058114,861,7.0
1551983179.3450985,862,7.0
1551983179.596924,863,7.0
1551983180.5581446,867,9.0
1551983181.012172,869,9.0
1551983181.2249115,870,10.0
1551983181.9422836,873,10.0
1551983182.1395512,874,10.0
1551983182.4041514,875,10.0
1551983182.661137,876,9.0
1551983182.920237,877,9.0
1551983183.630136,879,7.0
1551983183.8512573,880,7.0
1551983184.0594072,881,7.0
1551983184.3209624,882,7.0
1551983184.628985,884,6.0
1551983185.3156314,887,6.0
1551983185.9264398,889,8.0
1551983186.183191,890,8.0
1551983186.5687401,892,7.0
1551983186.7707462,893,7.0
1551983187.570315,896,9.0
1551983187.7793276,897,9.0
1551983188.3601358,899,9.0
1551983188.604254,900,9.0
1551983190.066841,907,9.0
1551983190.3046339,908,9.0
1551983190.5464768,909,8.0
1551983190.7668538,910,8.0
1551983191.0134935,911,9.0
1551983191.3631423,912,9.0
1551983191.603281,913,8.0
1551983192.1743236,915,7.0
1551983192.3959742,916,7.0
1551983192.60348,917,6.0
1551983193.1639395,920,4.0
1551983193.4367523,921,4.0
1551983193.7494621,922,4.0
1551983193.9886262,923,5.0
1551983194.4927943,925,6.0
1551983196.1883805,931,7.0
1551983196.4376779,932,7.0
1551983196.5364952,933,6.0
1551983197.0509062,935,6.0
1551983198.0369718,939,8.0
1551983198.7122548,942,8.0
1551983199.3345363,945,9.0
1551983200.5626452,949,10.0
1551983201.4866145,952,10.0
1551983201.7993114,953,10.0
1551983202.0153291,954,10.0
1551983202.5419002,956,10.0
1551983202.678588,957,9.0
1551983202.9664638,958,9.0
1551983203.6604006,961,8.0
1551983203.9138672,962,8.0
1551983204.4297025,964,7.0
1551983204.9007483,966,6.0
1551983205.2306447,967,7.0
1551983205.6416743,969,8.0
1551983206.09323,971,8.0
1551983206.309799,972,8.0
1551983206.7830322,974,9.0
1551983207.1977746,976,10.0
1551983207.4128304,977,10.0
1551983207.6239936,978,10.0
1551983207.839384,979,10.0
1551983208.4675922,982,10.0
1551983208.722763,983,10.0
1551983208.9158442,984,9.0
1551983209.4256575,987,8.0
1551983209.669002,988,8.0
1551983211.241874,996,8.0
1551983211.79737,999,7.0
1551983212.015034,1000,7.0
1551983212.5677931,1002,9.0
1551983213.024602,1004,9.0
1551983213.2793806,1005,8.0
1551983214.1930602,1008,9.0
1551983214.424068,1009,9.0
1551983214.8014858,1011,8.0
1551983215.0538125,1012,8.0
1551983215.2631745,1013,8.0
1551983215.5192118,1014,8.0
1551983216.145808,1017,7.0
1551983218.0983527,1025,7.0
1551983218.318543,1026,8.0
1551983218.6135263,1027,8.0
1551983219.3050072,1029,9.0
1551983219.7378485,1031,8.0
1551983219.9448707,1032,8.0
1551983220.22759,1033,8.0
1551983220.6618881,1035,9.0
1551983221.2268717,1037,9.0
1551983221.467526,1038,9.0
1551983221.7031674,1039,9.0
1551983222.469139,1042,7.0
1551983222.7194912,1043,6.0
1551983222.96603,1044,6.0
1551983224.3066797,1049,5.0
1551983224.821394,1051,7.0
1551983225.0270958,1052,8.0
1551983225.4552445,1054,9.0
1551983225.5861607,1055,9.0
1551983226.329406,1057,9.0
1551983227.5723047,1063,10.0
1551983227.8899493,1064,10.0
1551983228.333924,1066,10.0
1551983228.6449594,1068,9.0
1551983229.372793,1072,7.0
1551983229.8587544,1074,7.0
1551983230.3858616,1076,7.0
1551983230.8013144,1078,7.0
1551983231.532571,1080,8.0
1551983232.026756,1082,8.0
1551983232.2320664,1083,8.0
1551983232.474949,1084,8.0
1551983232.8724668,1085,8.0
1551983233.0767937,1086,8.0
1551983233.904373,1090,7.0
1551983234.634405,1092,8.0
1551983234.912015,1093,8.0
1551983236.614123,1099,9.0
1551983237.007661,1101,8.0
1551983237.8863552,1103,7.0
1551983238.1041276,1104,7.0
1551983238.3110313,1105,7.0
1551983239.6139238,1111,7.0
1551983240.046583,1114,6.0
1551983240.8031464,1116,7.0
1551983241.3866518,1119,7.0
1551983242.1564882,1122,7.0
1551983242.4178061,1123,7.0
1551983242.906843,1125,7.0
1551983243.1101577,1126,7.0
1551983243.24696,1127,6.0
1551983243.5294447,1128,5.0
1551983243.9482381,1130,6.0
1551983244.0788147,1131,5.0
1551983244.2718847,1133,5.0
1551983244.3643513,1134,4.0
1551983244.5673056,1135,4.0
1551983245.2768743,1138,5.0
1551983245.371756,1139,4.0
1551983245.7349513,1141,4.0
1551983247.794354,1149,8.0
1551983247.8895366,1150,8.0
1551983248.0992448,1151,8.0
1551983248.3477643,1152,9.0
1551983249.1195498,1155,9.0
1551983249.4903524,1156,9.0
1551983249.8108063,1157,9.0
1551983250.4532213,1160,9.0
1551983250.5936599,1161,8.0
1551983250.802156,1162,8.0
1551983251.5532258,1165,8.0
1551983254.1560822,1177,5.0
1551983254.8138723,1180,7.0
1551983255.3134477,1182,8.0
1551983255.561411,1183,8.0
1551983255.9873977,1185,8.0
1551983256.236039,1186,9.0
1551983257.2105026,1189,9.0
1551983257.868606,1192,9.0
1551983258.0816574,1193,9.0
1551983258.340719,1194,8.0
1551983258.6181006,1195,8.0
1551983258.7287068,1196,8.0
1551983258.945197,1197,8.0
1551983259.1816616,1198,8.0
1551983259.2779007,1199,8.0
1551983259.7336278,1201,7.0
1551983260.0710218,1203,6.0
1551983260.3432245,1204,6.0
1551983260.8348475,1206,5.0
1551983261.4485583,1208,5.0
1551983262.1445436,1210,6.0
1551983262.259089,1211,5.0
1551983262.4958267,1212,5.0
1551983262.7325644,1213,6.0
1551983262.9589036,1214,7.0
1551983263.2293565,1215,8.0
1551983264.0005038,1219,6.0
1551983265.107418,1224,6.0
1551983265.323444,1225,6.0
1551983265.7512145,1227,8.0
1551983266.0366483,1228,8.0
1551983267.1684172,1232,8.0
1551983267.3452044,1233,8.0
1551983267.554915,1234,9.0
1551983267.9612234,1236,9.0
1551983268.5513275,1239,9.0
1551983269.1232564,1242,9.0
1551983269.5770538,1244,10.0
1551983270.031846,1246,10.0
1551983270.309333,1247,10.0
1551983270.9453037,1249,10.0
1551983271.1234941,1250,9.0
1551983271.635979,1253,7.0
1551983271.8436365,1254,7.0
1551983272.1658797,1255,7.0
1551983272.6288495,1257,7.0
1551983272.8016667,1258,7.0
1551983273.0464346,1259,7.0
1551983273.562814,1261,8.0
1551983274.0004911,1262,8.0
1551983274.249744,1263,9.0
1551983274.4505522,1264,9.0
1551983274.8907952,1265,9.0
1551983275.1350355,1266,9.0
1551983276.3340409,1271,9.0
1551983276.576922,1272,10.0
1551983276.9816124,1274,9.0
1551983277.8042073,1278,7.0
1551983277.9459183,1279,7.0
1551983278.4763672,1281,7.0
1551983279.419538,1285,7.0
1551983279.8681638,1287,8.0
1551983280.4247754,1289,8.0
1551983280.8913946,1291,7.0
1551983281.1667032,1292,7.0
1551983281.3858254,1293,6.0
1551983281.6012626,1294,7.0
1551983282.2108188,1296,7.0
1551983282.7308178,1299,7.0
1551983282.9500222,1300,7.0
1551983283.667801,1302,8.0
1551983283.904127,1303,9.0
1551983284.1563518,1304,9.0
1551983284.7171533,1306,9.0
1551983285.725975,1310,10.0
1551983286.2881086,1312,10.0
1551983286.5342364,1313,10.0
1551983287.0566025,1315,10.0
1551983287.2699256,1316,10.0
1551983288.1879735,1319,8.0
1551983288.4715085,1320,8.0
1551983289.6249552,1325,8.0
1551983289.8349454,1326,8.0
1551983290.083656,1327,8.0
1551983290.2174537,1328,8.0
1551983290.600928,1330,8.0
1551983291.0185742,1332,7.0
1551983291.2446673,1333,7.0
1551983291.3788419,1334,6.0
1551983291.6403785,1335,6.0
1551983291.9093986,1336,6.0
1551983292.1294324,1337,6.0
1551983292.7724528,1340,8.0
1551983293.2939103,1343,7.0
1551983294.1070309,1345,8.0
1551983294.5986702,1347,8.0
1551983294.8703551,1348,8.0
1551983295.1133177,1349,8.0
1551983295.3239336,1350,7.0
1551983295.4948764,1351,8.0
1551983296.3176637,1355,7.0
1551983297.0647662,1359,4.0
1551983297.4780931,1361,4.0
1551983297.6871216,1362,3.0
1551983298.309258,1365,5.0
1551983298.5553703,1366,6.0
1551983298.794494,1367,6.0
1551983299.531088,1370,6.0
1551983300.2505243,1373,8.0
1551983300.5635524,1374,8.0
1551983300.7713306,1375,8.0
1551983301.1747622,1377,9.0
1551983301.4149613,1378,10.0
1551983301.6947112,1379,9.0
1551983302.3383055,1382,8.0
1551983302.789448,1384,8.0
1551983303.0536692,1385,8.0
1551983303.2907774,1386,8.0
1551983303.5376918,1387,8.0
1551983303.742655,1388,8.0
1551983303.8428266,1389,8.0
1551983304.4339993,1391,9.0
1551983304.6462035,1392,8.0
1551983305.4148026,1395,8.0
1551983306.662482,1400,8.0
1551983309.2822168,1412,8.0
1551983309.4527297,1413,8.0
1551983309.7274988,1414,8.0
1551983309.9309,1415,8.0
1551983310.6408064,1419,9.0
1551983311.1723073,1422,8.0
1551983311.333287,1423,7.0
1551983311.8222206,1425,7.0
1551983312.1043603,1426,7.0
1551983312.4680388,1427,7.0
1551983312.7089,1428,7.0
1551983313.1663659,1430,8.0
1551983313.8328276,1432,9.0
1551983314.1772144,1433,10.0
1551983314.4340663,1434,10.0
1551983314.9784224,1436,10.0
1551983315.3895297,1437,10.0
1551983315.6145732,1438,10.0
1551983316.1980455,1440,10.0
1551983316.5879147,1442,10.0
1551983317.7873082,1448,9.0
1551983318.315136,1450,9.0
1551983319.7158537,1455,10.0
1551983319.884854,1456,10.0
1551983320.8085477,1460,8.0
1551983321.8414526,1465,6.0
1551983322.238394,1466,6.0
1551983323.2355583,1470,7.0
1551983324.0032377,1474,7.0
1551983324.7355313,1477,7.0
1551983325.4236722,1480,7.0
1551983325.5597484,1481,7.0
1551983325.78046,1482,7.0
1551983326.403151,1485,6.0
1551983326.5620182,1486,6.0
1551983327.4614422,1489,6.0
1551983327.9933517,1491,7.0
1551983328.2015142,1492,7.0
1551983328.5761914,1493,7.0
1551983330.5130413,1500,9.0
1551983330.7278416,1501,8.0
1551983330.9358919,1502,8.0
1551983331.1992872,1503,8.0
1551983331.5497978,1505,6.0
1551983331.8409956,1506,6.0
1551983332.0450654,1507,6.0
1551983332.3307805,1508,6.0
1551983332.7574902,1509,6.0
1551983333.0148761,1510,6.0
1551983333.269923,1511,7.0
1551983333.5902953,1512,7.0
1551983333.8017862,1513,8.0
1551983334.3074744,1516,8.0
1551983334.8031728,1518,8.0
1551983335.8784657,1523,7.0
1551983336.1583886,1524,8.0
1551983336.384745,1525,7.0
1551983336.8088412,1527,7.0
1551983338.2036784,1534,6.0
1551983338.6297333,1536,7.0
1551983339.5326183,1541,6.0
1551983339.7279117,1542,6.0
1551983340.494843,1546,6.0
1551983341.0040357,1548,7.0
1551983341.3339562,1549,7.0
1551983341.812824,1551,8.0
1551983342.0920491,1552,9.0
1551983342.6724927,1554,9.0
1551983342.8984709,1555,9.0
1551983344.2552276,1561,9.0
1551983344.4602568,1562,9.0
1551983344.7795098,1563,9.0
1551983345.8221474,1568,8.0
1551983346.2341497,1569,8.0
1551983348.5599904,1578,8.0
1551983348.8248487,1579,9.0
1551983349.3369906,1582,8.0
1551983349.666395,1583,8.0
1551983349.7814832,1584,7.0
1551983350.2296703,1586,7.0
1551983350.9691565,1588,7.0
1551983351.4174206,1590,6.0
1551983352.4292984,1593,8.0
1551983352.7264717,1594,9.0
1551983353.2700582,1596,9.0
1551983353.502045,1597,9.0
1551983354.1382658,1599,9.0
1551983354.5979722,1601,10.0
1551983354.960377,1602,10.0
1551983355.4747577,1604,9.0
1551983355.7208316,1605,9.0
1551983356.7302086,1609,8.0
1551983356.9481564,1610,8.0
1551983357.1963294,1612,7.0
1551983357.465223,1613,8.0
1551983357.6832383,1614,8.0
1551983357.9036856,1615,8.0
1551983358.4760268,1617,8.0
1551983358.7181208,1618,8.0
1551983358.9327037,1619,7.0
1551983359.1384728,1620,7.0
1551983359.9623451,1624,6.0
1551983360.412263,1626,6.0
1551983360.5508082,1627,6.0
1551983360.7603168,1628,6.0
1551983361.2207112,1630,7.0
1551983361.6051397,1632,7.0
1551983361.9253988,1634,7.0
1551983362.5139418,1636,7.0
1551983362.721244,1637,8.0
1551983362.9246998,1638,8.0
1551983363.2687662,1640,7.0
1551983363.559742,1641,8.0
1551983363.8129418,1642,8.0
1551983363.9107916,1643,7.0
1551983364.2551587,1644,8.0
1551983364.4599855,1645,8.0
1551983365.0245657,1647,8.0
1551983365.3584938,1648,8.0
1551983366.0535264,1651,9.0
1551983366.2237744,1652,8.0
1551983366.7268872,1654,8.0
1551983366.8981595,1655,8.0
1551983367.628705,1658,8.0
1551983367.8368645,1659,8.0
1551983367.9752553,1660,7.0
1551983368.2473123,1661,6.0
1551983368.3418612,1662,6.0
1551983368.7537467,1664,7.0
1551983369.5666215,1668,6.0
1551983369.9974542,1670,7.0
1551983370.3552413,1671,8.0
1551983370.6420233,1672,9.0
1551983371.2422993,1675,9.0
1551983371.4601598,1676,9.0
1551983371.887999,1678,8.0
1551983372.8092864,1682,7.0
1551983373.0354838,1683,8.0
1551983373.3531923,1684,8.0
1551983373.4517932,1685,7.0
1551983373.8947213,1687,7.0
1551983374.9468768,1691,8.0
1551983375.1537933,1692,8.0
1551983375.5976017,1694,8.0
1551983375.8477776,1695,9.0
1551983375.9700947,1696,8.0
1551983376.235137,1697,9.0
1551983376.6547072,1699,8.0
1551983377.3543916,1702,7.0
1551983377.6086717,1703,6.0
1551983377.9074903,1704,6.0
1551983377.9999142,1705,5.0
1551983378.221186,1706,5.0
1551983379.0476422,1709,6.0
1551983379.2582564,1710,6.0
1551983380.3812625,1714,8.0
1551983380.7178447,1715,9.0
1551983381.054703,1717,9.0
1551983381.2989793,1718,9.0
1551983381.5269463,1719,9.0
1551983382.4903476,1723,9.0
1551983382.9656427,1726,8.0
1551983383.4214725,1728,8.0
1551983384.3712728,1731,8.0
1551983384.6782854,1732,7.0
1551983384.8504267,1733,7.0
1551983385.1018546,1734,8.0
1551983385.3933966,1735,8.0
1551983385.9359512,1737,8.0
1551983386.154328,1738,8.0
1551983386.4797046,1739,8.0
1551983387.193686,1742,9.0
1551983387.3699632,1743,9.0
1551983387.8590856,1745,10.0
1551983388.0670457,1746,10.0
1551983388.2790546,1747,10.0
1551983389.3044038,1750,10.0
1551983389.6409476,1752,9.0
1551983389.8454363,1753,9.0
1551983390.092622,1754,9.0
1551983390.3030891,1755,9.0
1551983391.88081,1762,9.0
1551983392.2021956,1763,9.0
1551983392.780716,1766,8.0
1551983393.9197924,1771,7.0
1551983394.971408,1775,7.0
1551983395.4384897,1777,6.0
1551983395.741759,1779,6.0
1551983396.2827902,1781,7.0
1551983396.5813615,1782,8.0
1551983396.956161,1783,7.0
1551983397.176564,1784,7.0
1551983398.2882519,1788,7.0
1551983398.463286,1789,7.0
1551983398.674854,1790,7.0
1551983399.0897782,1792,7.0
1551983399.259956,1793,8.0
1551983399.4708164,1794,8.0
1551983400.1622915,1798,7.0
1551983400.842429,1800,8.0
1551983401.3302987,1802,8.0
1551983401.7863624,1804,8.0
1551983401.9591937,1805,9.0
1551983402.345571,1807,9.0
1551983403.153663,1811,8.0
1551983403.7215447,1813,8.0
1551983403.9106665,1814,8.0
1551983404.6414447,1817,7.0
1551983405.4157887,1820,8.0
1551983406.277716,1824,6.0
1551983406.7454984,1826,7.0
1551983406.9588268,1827,7.0
1551983407.8078666,1830,7.0
1551983408.548146,1834,7.0
1551983408.765443,1835,6.0
1551983409.0089526,1836,6.0
1551983409.337319,1837,6.0
