Wall time,Step,Value
1551983116.166693,584,215.0
1551983116.5982516,586,216.0
1551983116.842099,587,216.0
1551983117.8282223,592,218.0
1551983118.037638,593,219.0
1551983118.5715222,595,221.0
1551983118.8043087,596,221.0
1551983119.0121164,597,222.0
1551983119.7300532,600,224.0
1551983120.3648956,602,226.0
1551983120.806533,604,228.0
1551983121.336525,606,229.0
1551983122.0134087,608,231.0
1551983122.3526645,610,231.0
1551983122.5583885,611,232.0
1551983122.764023,612,233.0
1551983123.3641996,615,235.0
1551983124.4883153,619,239.0
1551983124.7291894,620,239.0
1551983125.219539,622,241.0
1551983125.4231665,623,242.0
1551983125.8988965,625,243.0
1551983126.8445218,629,247.0
1551983127.947159,634,249.0
1551983129.5499303,641,252.0
1551983129.7590098,642,253.0
1551983130.2143464,644,253.0
1551983130.4217386,645,254.0
1551983130.6742022,646,255.0
1551983130.8096142,647,255.0
1551983130.9802058,648,256.0
1551983131.208117,649,256.0
1551983131.66724,651,258.0
1551983131.8069987,652,258.0
1551983132.826463,656,259.0
1551983133.1547062,657,259.0
1551983133.535046,659,258.0
1551983133.8720062,661,259.0
1551983134.5485754,664,261.0
1551983134.9551501,666,263.0
1551983135.1627152,667,264.0
1551983135.3704946,668,265.0
1551983136.1395445,671,267.0
1551983136.3780453,672,268.0
1551983136.5888693,673,269.0
1551983136.8206985,674,270.0
1551983136.9178123,675,270.0
1551983137.336867,677,271.0
1551983137.5457456,678,272.0
1551983137.7475998,679,273.0
1551983138.1169136,681,273.0
1551983138.3256,682,274.0
1551983138.5294414,683,275.0
1551983138.7820776,684,276.0
1551983139.0325253,685,276.0
1551983139.2287433,686,277.0
1551983139.7090032,688,279.0
1551983139.9099185,689,280.0
1551983140.5861192,692,281.0
1551983141.3058014,696,283.0
1551983142.0944266,699,285.0
1551983142.397904,700,286.0
1551983142.6039503,701,287.0
1551983143.231411,703,289.0
1551983143.3332465,704,290.0
1551983143.551312,705,290.0
1551983143.789668,706,291.0
1551983144.453069,708,293.0
1551983144.664079,709,294.0
1551983144.949923,710,295.0
1551983145.8991969,714,298.0
1551983146.7600183,718,299.0
1551983146.9970946,719,300.0
1551983147.463847,721,302.0
1551983147.7430713,722,303.0
1551983147.8819423,723,303.0
1551983147.983629,724,303.0
1551983148.2259715,725,304.0
1551983148.461488,726,305.0
1551983149.0088978,729,306.0
1551983149.2826462,730,306.0
1551983151.016441,736,308.0
1551983151.3302162,738,308.0
1551983151.468282,739,308.0
1551983151.5692315,740,307.0
1551983151.9051068,741,308.0
1551983152.6314626,743,310.0
1551983153.360014,746,311.0
1551983153.8058872,747,312.0
1551983154.5611944,750,314.0
1551983154.7133453,751,314.0
1551983154.9564319,752,315.0
1551983155.455271,754,316.0
1551983155.9134605,756,317.0
1551983156.5283043,759,320.0
1551983156.8266134,760,321.0
1551983157.3275032,762,321.0
1551983157.916214,765,323.0
1551983158.023543,766,323.0
1551983158.404765,767,324.0
1551983158.9608388,769,326.0
1551983159.1737707,770,327.0
1551983159.5539873,771,328.0
1551983160.0188763,773,329.0
1551983160.1213288,774,329.0
1551983160.3321517,775,330.0
1551983161.347482,780,334.0
1551983162.0938354,784,337.0
1551983162.356009,785,337.0
1551983162.7857702,787,337.0
1551983163.231296,789,338.0
1551983163.5435772,791,340.0
1551983163.6814888,792,339.0
1551983163.77699,793,339.0
1551983164.026545,794,339.0
1551983164.2314167,795,340.0
1551983164.3200433,796,340.0
1551983164.764434,798,341.0
1551983165.1870797,800,343.0
1551983165.6488101,802,343.0
1551983166.3223326,805,345.0
1551983166.8869858,807,345.0
1551983167.0977516,808,346.0
1551983167.3049905,809,346.0
1551983168.4558527,813,348.0
1551983168.8385866,815,348.0
1551983168.950322,816,349.0
1551983169.4557261,818,351.0
1551983170.1708057,821,353.0
1551983170.5381486,823,354.0
1551983170.7960777,824,355.0
1551983171.0151327,825,356.0
1551983171.6349247,828,359.0
1551983172.2546775,831,361.0
1551983172.5458393,832,362.0
1551983173.0171926,834,364.0
1551983173.8152397,836,366.0
1551983174.190482,838,367.0
1551983175.2224817,843,370.0
1551983175.633739,845,371.0
1551983175.8457892,846,371.0
1551983176.0591419,847,371.0
1551983176.162013,848,371.0
1551983177.1190383,851,374.0
1551983178.248511,857,373.0
1551983178.6745045,859,373.0
1551983178.8857014,860,372.0
1551983179.1059108,861,372.0
1551983179.3452168,862,372.0
1551983179.5970676,863,372.0
1551983180.5582488,867,372.0
1551983181.0122883,869,372.0
1551983181.2250137,870,372.0
1551983181.9423885,873,373.0
1551983182.1396415,874,373.0
1551983182.404257,875,373.0
1551983182.6612413,876,372.0
1551983182.9203634,877,372.0
1551983183.6302593,879,371.0
1551983183.85135,880,372.0
1551983184.0595386,881,373.0
1551983184.3210695,882,373.0
1551983184.6291435,884,372.0
1551983185.3157678,887,373.0
1551983185.9265406,889,373.0
1551983186.183301,890,373.0
1551983186.568839,892,372.0
1551983186.770849,893,372.0
1551983187.570424,896,372.0
1551983187.7794576,897,372.0
1551983188.3602405,899,372.0
1551983188.604357,900,372.0
1551983190.0669498,907,372.0
1551983190.3047335,908,372.0
1551983190.5465832,909,371.0
1551983190.7669578,910,371.0
1551983191.0135992,911,371.0
1551983191.3632472,912,371.0
1551983191.6034186,913,371.0
1551983192.1744213,915,371.0
1551983192.3960803,916,372.0
1551983192.6035862,917,372.0
1551983193.1640475,920,370.0
1551983193.436859,921,370.0
1551983193.7495701,922,370.0
1551983193.9887278,923,370.0
1551983194.4930677,925,370.0
1551983196.1884851,931,370.0
1551983196.4378052,932,370.0
1551983196.5365896,933,369.0
1551983197.0510283,935,369.0
1551983198.0370736,939,369.0
1551983198.7123606,942,372.0
1551983199.3346431,945,374.0
1551983200.5627615,949,376.0
1551983201.4867566,952,376.0
1551983201.7994142,953,376.0
1551983202.0154455,954,376.0
1551983202.5420082,956,376.0
1551983202.678691,957,376.0
1551983202.9665763,958,377.0
1551983203.6605098,961,376.0
1551983203.9140022,962,376.0
1551983204.4298108,964,375.0
1551983204.9008522,966,374.0
1551983205.2307477,967,375.0
1551983205.6418068,969,375.0
1551983206.0933597,971,376.0
1551983206.3099046,972,377.0
1551983206.7831473,974,377.0
1551983207.1978765,976,377.0
1551983207.4129448,977,377.0
1551983207.624094,978,377.0
1551983207.8394854,979,377.0
1551983208.4677017,982,377.0
1551983208.7228687,983,377.0
1551983208.9159489,984,376.0
1551983209.4257803,987,377.0
1551983209.6691105,988,377.0
1551983211.2419772,996,376.0
1551983211.797515,999,376.0
1551983212.0151484,1000,376.0
1551983212.5678902,1002,377.0
1551983213.024702,1004,377.0
1551983213.2794857,1005,376.0
1551983214.193183,1008,376.0
1551983214.4241645,1009,377.0
1551983214.8015773,1011,378.0
1551983215.0539293,1012,378.0
1551983215.2632678,1013,378.0
1551983215.5193188,1014,379.0
1551983216.1459167,1017,377.0
1551983218.0984573,1025,378.0
1551983218.3186622,1026,378.0
1551983218.6136255,1027,378.0
1551983219.3051014,1029,378.0
1551983219.7379537,1031,377.0
1551983219.945058,1032,378.0
1551983220.227696,1033,378.0
1551983220.661989,1035,378.0
1551983221.2270005,1037,379.0
1551983221.4676492,1038,379.0
1551983221.7032695,1039,379.0
1551983222.4692438,1042,376.0
1551983222.7196026,1043,375.0
1551983222.9661908,1044,375.0
1551983224.306771,1049,375.0
1551983224.8214986,1051,376.0
1551983225.0272224,1052,376.0
1551983225.4553642,1054,377.0
1551983225.5862675,1055,377.0
1551983226.3295105,1057,377.0
1551983227.5724006,1063,377.0
1551983227.890064,1064,378.0
1551983228.3340232,1066,379.0
1551983228.6450634,1068,378.0
1551983229.3729312,1072,378.0
1551983229.8588555,1074,378.0
1551983230.3860042,1076,378.0
1551983230.8014195,1078,377.0
1551983231.5327044,1080,378.0
1551983232.0268536,1082,377.0
1551983232.2321658,1083,377.0
1551983232.4750483,1084,378.0
1551983232.8725653,1085,378.0
1551983233.0768986,1086,378.0
1551983233.9044628,1090,376.0
1551983234.6345503,1092,377.0
1551983234.91215,1093,377.0
1551983236.6142316,1099,377.0
1551983237.0077717,1101,376.0
1551983237.8864481,1103,375.0
1551983238.1042714,1104,375.0
1551983238.311131,1105,375.0
1551983239.6140492,1111,374.0
1551983240.0466876,1114,373.0
1551983240.8032527,1116,373.0
1551983241.3867545,1119,372.0
1551983242.156597,1122,372.0
1551983242.4179084,1123,371.0
1551983242.9069488,1125,372.0
1551983243.110258,1126,372.0
1551983243.2470589,1127,371.0
1551983243.5295677,1128,370.0
1551983243.9483736,1130,370.0
1551983244.0789318,1131,369.0
1551983244.2719913,1133,367.0
1551983244.3644454,1134,367.0
1551983244.5674121,1135,367.0
1551983245.2769802,1138,368.0
1551983245.3718493,1139,368.0
1551983245.7350647,1141,367.0
1551983247.7944586,1149,367.0
1551983247.8896391,1150,366.0
1551983248.0993524,1151,366.0
1551983248.3478684,1152,367.0
1551983249.1196604,1155,368.0
1551983249.4904494,1156,368.0
1551983249.8109176,1157,369.0
1551983250.4533632,1160,371.0
1551983250.5937548,1161,370.0
1551983250.8022776,1162,370.0
1551983251.5533402,1165,371.0
1551983254.156192,1177,368.0
1551983254.813977,1180,368.0
1551983255.3135548,1182,369.0
1551983255.5615108,1183,369.0
1551983255.9875078,1185,370.0
1551983256.236143,1186,370.0
1551983257.2106135,1189,369.0
1551983257.8687074,1192,370.0
1551983258.0817614,1193,371.0
1551983258.3408232,1194,371.0
1551983258.6181917,1195,371.0
1551983258.7288005,1196,371.0
1551983258.9453335,1197,371.0
1551983259.1817758,1198,371.0
1551983259.2780414,1199,370.0
1551983259.7337253,1201,369.0
1551983260.0711205,1203,368.0
1551983260.3433313,1204,367.0
1551983260.8349624,1206,367.0
1551983261.448669,1208,367.0
1551983262.1446817,1210,366.0
1551983262.2592175,1211,366.0
1551983262.4959226,1212,366.0
1551983262.7326705,1213,366.0
1551983262.959012,1214,366.0
1551983263.2294745,1215,367.0
1551983264.0006115,1219,367.0
1551983265.1075363,1224,367.0
1551983265.3235486,1225,367.0
1551983265.7513156,1227,368.0
1551983266.0367618,1228,369.0
1551983267.168526,1232,371.0
1551983267.3453093,1233,371.0
1551983267.555024,1234,372.0
1551983267.9613254,1236,372.0
1551983268.551426,1239,374.0
1551983269.1233559,1242,375.0
1551983269.577151,1244,376.0
1551983270.03194,1246,377.0
1551983270.3094404,1247,377.0
1551983270.945466,1249,377.0
1551983271.1235878,1250,377.0
1551983271.6361,1253,376.0
1551983271.8437395,1254,377.0
1551983272.166022,1255,377.0
1551983272.628955,1257,378.0
1551983272.8018095,1258,378.0
1551983273.046531,1259,378.0
1551983273.562952,1261,379.0
1551983274.0005956,1262,379.0
1551983274.2498345,1263,379.0
1551983274.4506752,1264,379.0
1551983274.8909013,1265,380.0
1551983275.1351411,1266,381.0
1551983276.3341465,1271,381.0
1551983276.5770252,1272,382.0
1551983276.9817111,1274,382.0
1551983277.8043106,1278,381.0
1551983277.9460104,1279,381.0
1551983278.476506,1281,381.0
1551983279.419643,1285,382.0
1551983279.868265,1287,383.0
1551983280.4248667,1289,382.0
1551983280.891495,1291,381.0
1551983281.1668093,1292,382.0
1551983281.3859317,1293,382.0
1551983281.6013591,1294,382.0
1551983282.2109256,1296,383.0
1551983282.7309225,1299,383.0
1551983282.950147,1300,383.0
1551983283.6679065,1302,384.0
1551983283.9042299,1303,385.0
1551983284.156462,1304,385.0
1551983284.7172637,1306,385.0
1551983285.7261152,1310,388.0
1551983286.2882261,1312,388.0
1551983286.5343316,1313,388.0
1551983287.0567024,1315,390.0
1551983287.2700431,1316,390.0
1551983288.1882856,1319,389.0
1551983288.4716141,1320,389.0
1551983289.625078,1325,390.0
1551983289.8350434,1326,390.0
1551983290.083773,1327,390.0
1551983290.2175844,1328,389.0
1551983290.6010346,1330,389.0
1551983291.018707,1332,388.0
1551983291.2447615,1333,388.0
1551983291.3789487,1334,387.0
1551983291.6404855,1335,387.0
1551983291.9094946,1336,387.0
1551983292.129531,1337,387.0
1551983292.7725582,1340,388.0
1551983293.2940228,1343,386.0
1551983294.1071315,1345,387.0
1551983294.5987763,1347,388.0
1551983294.870459,1348,388.0
1551983295.113458,1349,388.0
1551983295.32405,1350,387.0
1551983295.4949975,1351,387.0
1551983296.3177652,1355,387.0
1551983297.0648696,1359,384.0
1551983297.4781933,1361,384.0
1551983297.6872234,1362,383.0
1551983298.3093736,1365,383.0
1551983298.5554824,1366,383.0
1551983298.7946005,1367,382.0
1551983299.5311947,1370,381.0
1551983300.2506504,1373,381.0
1551983300.5636544,1374,381.0
1551983300.771429,1375,381.0
1551983301.174883,1377,382.0
1551983301.4150653,1378,383.0
1551983301.6948276,1379,383.0
1551983302.3384216,1382,382.0
1551983302.7895532,1384,383.0
1551983303.0537992,1385,384.0
1551983303.2908843,1386,384.0
1551983303.5377939,1387,384.0
1551983303.7427893,1388,384.0
1551983303.842933,1389,383.0
1551983304.434104,1391,383.0
1551983304.6463006,1392,383.0
1551983305.4149437,1395,383.0
1551983306.6625922,1400,382.0
1551983309.2823086,1412,382.0
1551983309.4528334,1413,383.0
1551983309.7276042,1414,383.0
1551983309.9310057,1415,384.0
1551983310.640905,1419,386.0
1551983311.172412,1422,386.0
1551983311.3334277,1423,385.0
1551983311.8223546,1425,385.0
1551983312.1044843,1426,386.0
1551983312.4681444,1427,387.0
1551983312.7090046,1428,388.0
1551983313.1664696,1430,388.0
1551983313.8329337,1432,388.0
1551983314.177319,1433,389.0
1551983314.4341624,1434,389.0
1551983314.9785266,1436,389.0
1551983315.3897154,1437,389.0
1551983315.6146724,1438,389.0
1551983316.1981537,1440,390.0
1551983316.588015,1442,390.0
1551983317.7874146,1448,389.0
1551983318.315238,1450,389.0
1551983319.7159584,1455,389.0
1551983319.8849523,1456,389.0
1551983320.808651,1460,389.0
1551983321.8415592,1465,388.0
1551983322.238525,1466,389.0
1551983323.2356951,1470,388.0
1551983324.003379,1474,386.0
1551983324.7356691,1477,385.0
1551983325.4237778,1480,385.0
1551983325.5598457,1481,384.0
1551983325.7805572,1482,384.0
1551983326.4032948,1485,384.0
1551983326.56211,1486,383.0
1551983327.4615674,1489,383.0
1551983327.9934583,1491,384.0
1551983328.2016096,1492,385.0
1551983328.576298,1493,384.0
1551983330.5131588,1500,385.0
1551983330.7279353,1501,384.0
1551983330.9359994,1502,384.0
1551983331.1993918,1503,383.0
1551983331.549903,1505,382.0
1551983331.8410954,1506,382.0
1551983332.0452037,1507,382.0
1551983332.3308938,1508,382.0
1551983332.7576213,1509,382.0
1551983333.0149796,1510,383.0
1551983333.2700586,1511,383.0
1551983333.590399,1512,383.0
1551983333.8018866,1513,383.0
1551983334.307576,1516,383.0
1551983334.803271,1518,383.0
1551983335.8785803,1523,383.0
1551983336.1584957,1524,384.0
1551983336.3848498,1525,383.0
1551983336.808948,1527,382.0
1551983338.2037742,1534,381.0
1551983338.6298313,1536,381.0
1551983339.5327122,1541,381.0
1551983339.72801,1542,381.0
1551983340.494968,1546,381.0
1551983341.0041406,1548,381.0
1551983341.3340645,1549,382.0
1551983341.81294,1551,382.0
1551983342.0921936,1552,382.0
1551983342.672596,1554,382.0
1551983342.898595,1555,382.0
1551983344.2553456,1561,381.0
1551983344.4603877,1562,381.0
1551983344.77961,1563,381.0
1551983345.8222513,1568,381.0
1551983346.2342558,1569,381.0
1551983348.560093,1578,382.0
1551983348.824966,1579,382.0
1551983349.337085,1582,381.0
1551983349.6664968,1583,381.0
1551983349.7815843,1584,380.0
1551983350.2297683,1586,380.0
1551983350.9692628,1588,382.0
1551983351.4175143,1590,381.0
1551983352.429402,1593,381.0
1551983352.7266111,1594,381.0
1551983353.2701607,1596,381.0
1551983353.502151,1597,381.0
1551983354.1383607,1599,382.0
1551983354.598079,1601,383.0
1551983354.9604838,1602,383.0
1551983355.474879,1604,383.0
1551983355.7209373,1605,383.0
1551983356.7303443,1609,384.0
1551983356.9482691,1610,384.0
1551983357.1964364,1612,384.0
1551983357.4653292,1613,385.0
1551983357.683344,1614,385.0
1551983357.903809,1615,385.0
1551983358.476152,1617,384.0
1551983358.71822,1618,384.0
1551983358.9328086,1619,384.0
1551983359.1385722,1620,384.0
1551983359.962456,1624,384.0
1551983360.4124417,1626,384.0
1551983360.550907,1627,384.0
1551983360.760433,1628,385.0
1551983361.220806,1630,385.0
1551983361.6052446,1632,386.0
1551983361.9254923,1634,387.0
1551983362.5140831,1636,387.0
1551983362.7213619,1637,388.0
1551983362.9248009,1638,388.0
1551983363.268881,1640,389.0
1551983363.5598688,1641,389.0
1551983363.8130662,1642,390.0
1551983363.910895,1643,389.0
1551983364.255266,1644,389.0
1551983364.4601028,1645,389.0
1551983365.0246782,1647,389.0
1551983365.3586059,1648,389.0
1551983366.0536304,1651,390.0
1551983366.223903,1652,389.0
1551983366.7269902,1654,388.0
1551983366.898253,1655,388.0
1551983367.6288197,1658,389.0
1551983367.8369656,1659,389.0
1551983367.9753532,1660,388.0
1551983368.2474186,1661,388.0
1551983368.3419545,1662,387.0
1551983368.7538526,1664,387.0
1551983369.5667307,1668,387.0
1551983369.9975576,1670,388.0
1551983370.35535,1671,389.0
1551983370.6421273,1672,389.0
1551983371.242405,1675,388.0
1551983371.4602747,1676,389.0
1551983371.8881626,1678,389.0
1551983372.809387,1682,388.0
1551983373.0355906,1683,388.0
1551983373.3533368,1684,388.0
1551983373.4519894,1685,387.0
1551983373.894824,1687,386.0
1551983374.9469898,1691,387.0
1551983375.153909,1692,387.0
1551983375.5977087,1694,388.0
1551983375.847886,1695,388.0
1551983375.9701972,1696,387.0
1551983376.2352412,1697,387.0
1551983376.6548004,1699,387.0
1551983377.3544986,1702,387.0
1551983377.6087785,1703,387.0
1551983377.9075792,1704,388.0
1551983378.0000036,1705,388.0
1551983378.2212799,1706,387.0
1551983379.0478091,1709,387.0
1551983379.2583594,1710,388.0
1551983380.3813589,1714,389.0
1551983380.717962,1715,389.0
1551983381.054836,1717,390.0
1551983381.299084,1718,390.0
1551983381.5270402,1719,390.0
1551983382.4904535,1723,391.0
1551983382.9657803,1726,390.0
1551983383.4215755,1728,390.0
1551983384.3714156,1731,390.0
1551983384.6783998,1732,389.0
1551983384.8505254,1733,390.0
1551983385.1019943,1734,390.0
1551983385.3935,1735,389.0
1551983385.9360542,1737,389.0
1551983386.154436,1738,389.0
1551983386.4797997,1739,389.0
1551983387.1938028,1742,389.0
1551983387.3700802,1743,389.0
1551983387.8591807,1745,389.0
1551983388.0671477,1746,389.0
1551983388.2791831,1747,389.0
1551983389.3045084,1750,390.0
1551983389.641044,1752,390.0
1551983389.8455412,1753,391.0
1551983390.0927203,1754,391.0
1551983390.303196,1755,391.0
1551983391.880902,1762,391.0
1551983392.2023356,1763,391.0
1551983392.7808156,1766,390.0
1551983393.9198892,1771,388.0
1551983394.9715228,1775,388.0
1551983395.4386065,1777,388.0
1551983395.7418652,1779,388.0
1551983396.2828946,1781,388.0
1551983396.581467,1782,388.0
1551983396.9563046,1783,387.0
1551983397.1766546,1784,388.0
1551983398.2883542,1788,388.0
1551983398.4633853,1789,387.0
1551983398.6749573,1790,387.0
1551983399.0899146,1792,388.0
1551983399.260087,1793,389.0
1551983399.4709136,1794,389.0
1551983400.1623936,1798,388.0
1551983400.8425336,1800,388.0
1551983401.3304062,1802,388.0
1551983401.7864678,1804,388.0
1551983401.9592888,1805,388.0
1551983402.3456862,1807,387.0
1551983403.1537642,1811,386.0
1551983403.7216392,1813,386.0
1551983403.910773,1814,386.0
1551983404.6415505,1817,384.0
1551983405.415889,1820,386.0
1551983406.2778566,1824,384.0
1551983406.745592,1826,384.0
1551983406.9589517,1827,383.0
1551983407.8079867,1830,385.0
1551983408.5482655,1834,385.0
1551983408.7655702,1835,384.0
1551983409.0090597,1836,384.0
1551983409.337425,1837,383.0
